Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 16:02:19:081802,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:19:428800,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:19:775012,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:20:117539,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:20:463589,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:20:809537,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:21:152589,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:21:502589,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:21:844838,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:22:187180,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:22:531430,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:22:878431,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:23:234685,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:23:579932,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:23:922932,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:24:302056,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:24:645164,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:24:989244,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:25:331366,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:25:673365,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:26:017402,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:26:360366,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:26:703618,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:27:046618,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:27:397618,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:27:749857,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:28:094983,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:28:461931,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:28:804948,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:29:148076,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:29:495077,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:29:843752,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:30:187974,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:30:531974,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:30:875923,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:31:221922,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:31:571922,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:31:915903,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:32:264888,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:32:608885,0.0,2.5,0.0,0.1,185,185
2023-07-18 16:02:32:953208,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:33:300157,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:33:645455,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:33:999456,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:34:342667,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:34:686056,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:35:031058,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:35:374827,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:35:717906,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:36:061906,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:36:406487,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:36:750941,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:37:094940,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:37:437067,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:37:780729,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:38:126853,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:38:472980,0.0,2.5,0.0,0.0,185,185
