Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 15:59:49:619600,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:49:965600,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:50:308675,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:50:650727,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:50:993850,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:51:336850,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:51:682850,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:52:030102,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:52:372103,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:52:714233,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:53:063232,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:53:408235,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:53:754183,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:54:097435,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:54:440121,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:54:784070,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:55:129188,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:55:491314,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:55:833313,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:56:181314,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:56:525263,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:56:907263,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:57:249313,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:57:591313,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:57:935262,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:58:278262,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:58:621283,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:58:964688,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:59:308688,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:59:651637,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:59:994689,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:00:337879,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:00:724131,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:01:078132,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:01:421205,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:01:764904,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:02:115991,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:02:458632,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:02:800886,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:03:146886,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:03:491303,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:03:835252,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:04:179304,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:04:525305,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:04:871732,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:05:214982,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:05:559053,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:05:901089,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:06:247104,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:06:598104,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:06:942104,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:07:292104,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:07:635053,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:07:978553,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:08:321156,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:08:664156,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:09:007103,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:09:383157,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:09:802280,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:10:144281,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:10:488402,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:10:867530,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:11:213632,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:11:556781,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:11:902905,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:12:249904,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:12:593030,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:12:948982,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:13:298030,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:13:641152,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:13:989278,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:14:334226,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:14:678401,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:15:022402,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:15:376400,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:15:718479,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:16:067660,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:16:418602,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:16:762720,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:17:105218,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:17:452168,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:17:794342,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:18:138266,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:18:481266,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:18:824265,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:19:166215,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:19:508266,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:19:849956,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:20:192093,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:20:542113,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:20:885181,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:21:233181,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:21:607402,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:21:949398,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:22:293288,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:22:646237,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:22:989959,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:23:340169,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:23:683506,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:24:043982,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:24:401110,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:24:744272,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:25:102080,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:25:482027,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:25:826673,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:26:171121,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:26:513508,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:26:873589,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:27:216640,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:27:560639,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:27:904764,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:28:249764,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:28:592764,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:28:935764,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:29:277837,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:29:628890,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:29:971889,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:30:321889,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:30:664889,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:31:014407,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:31:358980,0.0,2.5,0.0,0.2,186,185
2023-07-18 16:00:31:702240,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:32:044965,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:32:390268,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:32:735152,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:33:079818,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:33:423189,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:33:766496,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:34:109862,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:34:453413,0.0,2.5,0.0,0.1,186,185
2023-07-18 16:00:34:796518,0.0,2.5,0.0,0.1,186,185
